adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count
False,/8moRBTj69adPndk5qNsyqbmh4rW.jpg,[],106829,[],it,Un Bambino in Fuga - Tre Anni Dopo,,0.1369,,1990-01-01,Un Bambino in Fuga - Tre Anni Dopo,0.0,0
False,,[18],299170,['SG'],zh,欣欣向荣,,0.13520000000000001,/eKuvVrU8Jnq5FQFWM48nOBQoMOE.jpg,1990-01-01,欣欣向荣,0.0,0
False,,[18],154044,['GR'],el,Eπικίνδυνη Λήψη,,0.1154,/kAMWO7vtne5VyC3vIFpSRc1p3Bb.jpg,1990-01-01,Eπικίνδυνη Λήψη,0.0,0
False,/f8TAvUwnVSVp8aQTRyRvzUvt9K8.jpg,[],294476,['CN'],zh,周晓琳,,0.1078,/nFSqXJLjEteb0MFBCBFv7WMHo2h.jpg,1990-01-09,周晓琳,0.0,0
False,,[99],48389,[],en,The Power of the Past,,0.1032,,1990-01-01,The Power of the Past,0.0,0
False,/jL5ZnUn5ON4UyjV4HYsJphxv72k.jpg,[18],310272,['PK'],ur,من چلے کا سودا,,0.082,/m1MBzzz2eBFLLrklD4cTKomLPbs.jpg,1990-01-01,من چلے کا سودا,10.0,1
False,,[],116698,['PK'],en,Rozi,,0.0811,/qfXLGanmSnFqMDzLUPQ7tJUcv8p.jpg,1990-01-01,Rozi,8.0,1
False,,[],219435,['US'],en,Buddha Ghar pe hai,,0.0707,/koq5igMygMLmJQ0WpEPDgKISQtv.jpg,1990-01-01,Buddha Ghar pe hai,0.0,0
False,/jdrkSD0enJNzD1umAdBTIiUIZjL.jpg,[35],306807,['PT'],pt,Casino Royal,,0.0702,/5JF5FXeE0HX7k82J1vCj1KKWJyk.jpg,1990-01-22,Casino Royal,0.0,0
False,,[],309820,['CN'],zh,瞎子阿炳,,0.0609,/9NTJQ0uy6q0kszaI0TRrgWwcAcX.jpg,1990-01-01,瞎子阿炳,0.0,0
False,,[],287714,['DE'],de,Talk im Turm,,0.059300000000000005,,1990-01-07,Talk im Turm,0.0,0
False,,[],129813,[],ja,Chibi Maruko-chan: Classic Collection,,0.0579,/yXVou9PrKpdtXoAmYzg54lvEnaH.jpg,1990-01-07,Chibi Maruko-chan: Classic Collection,0.0,0
False,/iyqB9BzEHy70tjVJWs0bzwG88UJ.jpg,[],294492,['CN'],zh,麻豆,,0.0553,/yCkJ80YCaP7YcmNvm3xYkCNZtcw.jpg,1990-01-13,麻豆,0.0,0
False,/3tNFgHaOzlI4Q3nV0A9d8ebqxCy.jpg,[18],15552,['LK'],si,දූ දරුවෝ,,0.0538,/qQw0EAZlLjzeP2IdVSyZPteCxyW.jpg,1990-01-01,දූ දරුවෝ,0.0,0
False,,[],12929,['GB'],en,"Win, Lose or Draw",,0.053,,1990-01-30,"Win, Lose or Draw",6.0,3
False,/rhH5ohO9ob2ud7WP4nappB6Pyjq.jpg,[16],197276,['JP'],ja,藤子不二雄Aの夢魔子,,0.052000000000000005,/QUIQnpE4ligipcj8D1bMhOFqEl.jpg,1990-01-01,藤子不二雄Aの夢魔子,0.0,0
False,,[],271990,['CN'],zh,白玫瑰的诱惑,,0.051000000000000004,/9CtZD49yZQLiee20LHjtJAdmxeV.jpg,1990-01-01,白玫瑰的诱惑,0.0,0
False,,[],197424,['TW'],zh,綠珠樓,,0.044500000000000005,/phJ3TPHWJGfkungIHGv0SpDYz7s.jpg,1990-01-01,綠珠樓,0.0,0
False,,[],111251,['HK'],zh,豪侠传,,0.038900000000000004,/dzdoOph2KBxTrbRyK6IlFvWbPKa.jpg,1990-01-01,豪侠传,0.0,0
False,,[],215818,['TW'],zh,釵頭鳳,,0.0362,/a9JK0ybPDloRl2dPJdVsrLhDTxC.jpg,1990-01-01,釵頭鳳,0.0,0
False,,[10762],108984,['US'],en,TV 8 Kids' Fun Festival,,0.0362,/50VsOLml3TJeasHtlK2CfDF2HMb.jpg,1990-01-01,TV 8 Kids' Fun Festival,0.0,0
False,/eNq6boOMrXOD6UTta0yyC4mxkeW.jpg,[],294481,['CN'],zh,Obokozu,,0.033800000000000004,/spq7ucFhlpvB0CsneZaU6BQP848.jpg,1990-01-12,Obokozu,0.0,0
False,,[99],120639,[],en,Last Train Across Canada,,0.031100000000000003,,1990-01-01,Last Train Across Canada,0.0,0
False,,[],282976,['IN'],hi,Neev,,0.0297,,1990-01-07,Neev,0.0,0
False,,[],197448,['TW'],zh,東漢演義,,0.0261,/6XnjYEdHUZ4coJwdOHC4lKT910Q.jpg,1990-01-01,東漢演義,0.0,0
False,,[99],114814,['PL'],pl,Harmonijka ustna i blues,,0.0261,/tiobpvTdQbsXnhaMMdIGrz0Yv8q.jpg,1990-01-01,Harmonijka ustna i blues,0.0,0
False,/9omEedB4RBNN2lGJODbQuFBcyyW.jpg,[],312524,['CN'],zh,1990年中央电视台元旦晚会,,0.0256,/1qOIvQ2hwo2ekgWTlnRB6WP7ASR.jpg,1990-01-01,1990年中央电视台元旦晚会,0.0,0
False,,[],214413,['AT'],de,Ich über mich,,0.0239,,1990-01-01,Ich über mich,0.0,0
False,,[],314403,['SU'],ru,Кодры,,0.021400000000000002,/97bDtc5lQL8BRYku2yBWFzvhbSb.jpg,1990-01-01,Кодры,0.0,0
False,/20fcE4cr3jZq1khSkY2rcLLUAxP.jpg,[18],311704,['PT'],pt,A Morgadinha dos Canaviais,,0.021400000000000002,/v5jnSyvkdZBgW5j7hzLz4ILPrfr.jpg,1990-01-13,A Morgadinha dos Canaviais,0.0,0
False,,"[16, 10762]",232483,['FI'],fi,Koiramäen talvi,,0.021400000000000002,/cc9PsmWgzLarzpaYZnglDvZ9JiX.jpg,1990-01-01,Koiramäen talvi,0.0,0
False,,[],36220,['US'],en,To Tell The Truth,,0.021400000000000002,,1990-01-01,To Tell The Truth,0.0,0
False,/cZ5nsSHiKMbPcClR0gcVt0wS9gV.jpg,[],310773,['IR'],fa,شهرک الفبا,,0.0143,/83CyyQXy1lIQF1e3jbKVm5o15lz.jpg,1990-01-01,شهرک الفبا,10.0,1
False,,[],308188,['CN'],zh,黄宏、潘长江小品合集,,0.0143,/lIAJHAXKEw8Rkw4eKrs214BKqwJ.jpg,1990-01-01,黄宏、潘长江小品合集,0.0,0
False,,[],301709,['US'],en,Behind the Headlines,,0.0143,,1990-01-08,Behind the Headlines,0.0,0
False,,[99],242922,['DE'],de,Meilensteine der Naturwissenschaft und Technik,,0.0143,,1990-01-02,Meilensteine der Naturwissenschaft und Technik,0.0,0
False,,[],126965,['FI'],de,"Russisch, bitte!",,0.0143,,1990-01-01,"Russisch, bitte!",0.0,0
False,/9kcvII3RBOZ0sAhXQ1fCOZHBbIL.jpg,[],126144,[],en,Timelines Of Ancient Civilizations,,0.0143,/9xaNAitF7MFGBbpfL0HnWy2b5Zf.jpg,1990-01-01,Timelines Of Ancient Civilizations,0.0,0
False,/fYRMcxLKQmZsulzpDnvCRNYkHU5.jpg,"[35, 10751]",118730,[],pl,Paziowie,,0.0143,/ky9Q8K2RTZ3jIpmuDCBLv5OYO6l.jpg,1990-01-30,Paziowie,6.0,1
False,/8moRBTj69adPndk5qNsyqbmh4rW.jpg,[],106828,[],it,Un bambino in fuga,,0.0143,/sYs6NMU8mGOZe7F52U6lKaPKEGa.jpg,1990-01-01,Un bambino in fuga,0.0,0
False,/7OyG1Wv1dCEQESlqsvno5A5Y9rG.jpg,"[16, 10762, 10751]",100603,['FR'],fr,Disney Club (FR),,0.0143,/zi6WKmxNmMQCrmoSIIRrPWN3ax8.jpg,1990-01-07,Disney Club (FR),10.0,1
False,,[10763],301260,['HR'],en,Dnevnik 2,,0.0071,/3NhhZipHeBUlUZ0oLujvGylASL8.jpg,1990-01-01,Dnevnik 2,0.0,0
False,,[],279161,['FR'],fr,Marianne Première,,0.0071,/2XtjmaPcZSb6Ilz9PFHq4xm5xam.jpg,1990-01-01,Marianne Première,0.0,0
False,,[],196060,['CN'],zh,魂断紫云剑,,0.0071,,1990-01-01,魂断紫云剑,0.0,0
False,,[],300238,['CN'],zh,水流沙坝,,0.0,/zMZAYzz0DbrrDY2HQY97x2iHokI.jpg,1990-01-01,水流沙坝,0.0,0
False,,[],279859,['SU'],ru,Благородный разбойник Владимир Дубровский,,0.0,/96XNXXKT1lX0K7bv9DDsODlHWY0.jpg,1990-01-16,Благородный разбойник Владимир Дубровский,0.0,0
False,,[],245207,['IL'],he,יעל בארץ המצויירים,,0.0,/hWbw13Hw1DqdN9KU9er5ZqOYGRd.jpg,1990-01-31,יעל בארץ המצויירים,0.0,0
False,,[],212758,['CN'],zh,河洛歌仔戲之鳳冠夢,,0.0,/xKWsWzaK2pIEbIMc29pckUZPMfi.jpg,1990-01-01,河洛歌仔戲之鳳冠夢,0.0,0
False,,[],212623,['CN'],zh,河洛歌仔戏之私生子,,0.0,/uNoCcsIVfI2u1X2aiwcCrlWSXy7.jpg,1990-01-01,河洛歌仔戏之私生子,0.0,0
False,,[],212615,['CN'],zh,河洛歌仔戲之啞女告狀,,0.0,/bo4j2LTgqzdhc11ed3w0wvhiuT4.jpg,1990-01-01,河洛歌仔戲之啞女告狀,0.0,0
False,/m6PIE3VAXm45WO5dTXOEQpYHQon.jpg,[10759],3917,['JP'],ja,特警ウインスペクター,,12.3042,/cjATkbcmt9dM8LmrwK1u5tFQCRi.jpg,1990-02-04,特警ウインスペクター,8.0,13
False,/wZrUquHF7N20jzORTIpWwOm6B9z.jpg,"[16, 35, 10759, 10762]",10797,['JP'],ja,キャッ党 忍伝 てやんでえ,"El lugar donde se desarrolla la trama es la ciudad de Pequeño Tokio (Edoropolis en la versión japonesa), que mezcla elementos tradicionales y futuristas. Está poblada por muchos tipos de jujin o animaloides, muchos de los cuales tienen partes cibernéticas en sus cuerpos.

El gobernante oficial es el Emperador Fred (Shōgun Tokugawa). Desafortunadamente, el emperador está rematadamente loco, porque le fueron quitadas sus muelas del juicio. Por lo tanto, Pequeño Tokio es actualmente gobernada por la princesa Violeta y un consejo. La cabeza del concilio es el primer ministro Gran Quesote, quien constantemente intenta derrocar al emperador y convertirse en el emperador de Pequeño Tokio.

Solamente el Gran Dientón (Al Dente) (Wanko-no-Kami), comandante de la Guardia del Palacio, sabe de los planes clandestinos del Gran Quesote. No tiene pruebas suficientes para exponerlos ante la luz pública y mostrar lo que verdaderamente es Quesote, lo único que le queda es prevenir sus esfuerzos de lo que pueda suceder. Él reclutó tres jóvenes gatos guerreros, los Gatos Samurái, cada uno de los cuales posee habilidades y armas para ayudarlo a mantener la paz entre los ciudadanos de Pequeño Tokio, a pesar de los intentos del Gran Quesote, el cual toma la forma de un robot gigante.",9.3877,/2SvUitHGFLo4di7OTIz5V2YEWYM.jpg,1990-02-01,Los gatos samurai,8.1,92
False,,[99],13550,['GB'],en,Cutting Edge,,4.6072,/2u1C9FZKlAMNB8xu1sItAW2r05f.jpg,1990-02-19,Cutting Edge,6.5,2
False,/w8geSioKHc1Ko1coVQMjfdzXEQN.jpg,"[16, 10759, 10762, 10765]",17016,['JP'],ja,勇者エクスカイザ,,3.8593,/xNB08IsORSNIabvtYPXy1pI1EBl.jpg,1990-02-03,勇者エクスカイザ,8.2,5
False,/ux1qHBTG4Tw9PAKlM8ziQcefg21.jpg,[10766],51673,['GR'],el,Η Δίψα,,3.7856,/uMafQehF8fhJ649MDw4JR2NYTxb.jpg,1990-02-19,Η Δίψα,7.5,2
False,/wDYumqiMmOmD7pG258H1aLf1vt4.jpg,[10764],2818,['GB'],en,The Crystal Maze,,2.8838,/iLRwVzGLErkNcsQkzOkfiwQCbaW.jpg,1990-02-15,The Crystal Maze,7.5,24
False,/qLn4XL16enPsZCa881hG5elM8LS.jpg,[35],102147,['GR'],el,Οι Τρεις Χάριτες,,2.5688,/zqXhxs6ZSRkZuc8IxlBp5IK90Qr.jpg,1990-02-08,Οι Τρεις Χάριτες,7.8,10
False,,[10764],114867,['DE'],de,Pssst ...,,2.5559000000000003,,1990-02-19,Pssst ...,0.0,0
False,/z9Lizfs1RZ9qS690jeivDfKCt5A.jpg,[35],5462,['GB'],en,Nightingales,,2.2667,/4XH8eqb3ptV8Z7hqm2IVyQWQYs6.jpg,1990-02-27,Nightingales,6.4,5
False,/zD5YgHTExUcFOCFShzqjmLO9YjQ.jpg,"[99, 35]",77079,['FR'],fr,Faut pas rêver,,2.114,/fKK5RxIwBlZjgfkw0ILqZBKhqrJ.jpg,1990-02-23,Faut pas rêver,8.0,3
False,,[10767],105133,['DE'],de,Zeil um Zehn,,1.9661,,1990-02-02,Zeil um Zehn,0.0,0
False,,[18],29989,['US'],en,The Kennedys of Massachusetts,,1.8014000000000001,/tlq0zbIyCZsYh6irlW60sGohjCy.jpg,1990-02-18,The Kennedys of Massachusetts,7.2,4
False,/xhowwPjd6krYhb9IdLWNsZXLGFX.jpg,"[18, 10768]",40224,['US'],en,Family of Spies,Un Suboficial de la Armada con acceso a grandes secretos de Estado vende sus secretos a los soviéticos desde 1967 para tratar de solventar sus deudas. (FILMAFFINITY),1.7957,/haAzI5kKo0d4S8r0pJQoBmzNWnT.jpg,1990-02-04,Círculo de espías,5.8,4
False,/ilIK9WwJryBy8FiRVS1LdMwLVes.jpg,[18],107098,['TW'],zh,婉君,,1.5354999999999999,/wcLvd365FZdxyR8YILF5iWfKZIC.jpg,1990-02-19,婉君,0.0,0
False,/8YdHaQRvmm5m5D2j1C4ekvjEahM.jpg,[35],16686,['GB'],en,Spatz,,1.4722,/yKCoKrIPuDXvISu1a3PLkAn1nSC.jpg,1990-02-21,Spatz,6.0,2
False,/aoCBs2TcpGzHh167zFw0M78KpND.jpg,[18],12819,['BE'],nl,Alfa Papa Tango,,1.317,/sq5vPrykwAV3sBtQH26lDBCyQH2.jpg,1990-02-25,Alfa Papa Tango,8.5,2
False,,"[35, 18]",241375,['US'],en,El C.I.D.,,1.3009,,1990-02-07,El C.I.D.,0.0,0
False,/3bJ3oiXxfzHy0rCVWpXyDN7uIE3.jpg,"[18, 35]",10027,['US'],en,The Bradys,,1.3007,/2KvzHsSF2QjTltww3vU0LL4KO7V.jpg,1990-02-09,The Bradys,4.0,2
False,/AgRV0h0ZXgeN4C7tYPmCo1ChLAu.jpg,[18],22045,['US'],en,Elvis,,1.2917,/c0HgZe97QRarEVFzHR3JI1qNMYx.jpg,1990-02-06,Elvis,0.0,1
False,/sSs4vGCdh8pe9MnbSC0fBaoBeQk.jpg,[18],16457,['VE'],es,Carmen Querida,,1.1614,/4qyFF3BvtpxyPaFFj3pB6UQgGQj.jpg,1990-02-12,Carmen Querida,0.0,0
False,,[10763],3023,['AU'],en,Lateline,,1.1305,,1990-02-13,Lateline,0.0,0
False,/hAX8TauF0U3DbaclU4mVTZaQtYw.jpg,[18],119536,[],zh,杨乃武与小白菜,,1.0943,/26cAQNMEOuh2kyLARtZvPheQJzl.jpg,1990-02-14,杨乃武与小白菜,0.0,0
False,/86VXB72unr97MZi7imAr8ftNEhD.jpg,"[18, 80]",29289,['US'],en,Blind Faith,,1.0616,/r7gTKLh26MHoMj3g9z8i6MdKjRT.jpg,1990-02-11,Blind Faith,5.5,4
False,,"[18, 10768]",218159,['GB'],en,Border Warfare,,1.0476,/3ljhdRueWErcBDp5xCxQCUVnEc4.jpg,1990-02-10,Border Warfare,0.0,0
False,,[],240697,['US'],en,女子大生危険なアルバイト,,1.0384,/9EO55cThzp98PaM9iVRoZPXjIZ8.jpg,1990-02-10,女子大生危険なアルバイト,0.0,0
False,/mY7gH1dggDs2uUrx0gLSDjYAOoc.jpg,[10764],6425,['US'],en,Supermarket Sweep,,1.0302,/9jQz2wx6wwxaEsro0rbP0vA5bNS.jpg,1990-02-05,Supermarket Sweep,7.3,6
False,,[35],691,['GB'],en,No Job for a Lady,,0.9663,/yyfdgtb1Au9oR8Q66xSUqFE2uIF.jpg,1990-02-07,No Job for a Lady,5.7,3
False,/63ZszOq2TBJYZbcfB1EIiSPgAqc.jpg,[35],43490,['ES'],es,La mujer de tu vida,"En 'La mujer de tu vida', el protagonista masculino introduce al espectador y narra la historia de cómo halló a la que habría de ser la mujer de su vida. Son 13 historias independientes divididas en 2 temporadas y protagonizadas por mujeres poco ortodoxas que viven peculiares historias de amor.",0.9511000000000001,/54a9EQ3zZJI1Q1ATxtPTRRMCCDo.jpg,1990-02-09,La mujer de tu vida,5.5,2
False,/c0z4KjqzrJNwpFI9ntsqIahkDOP.jpg,[18],83346,['SU'],ru,Вечный муж,,0.8354,/ekESYgoD7Fax5zXc1x9lqHOOuBI.jpg,1990-02-02,Вечный муж,2.0,1
False,/cJ5CMFlSsJUFzXkR3ddecxLFj7z.jpg,[35],218795,['PT'],pt,O Posto,,0.8170000000000001,/w2bQq4gbun5xQiwK2L6UgfePMF6.jpg,1990-02-04,O Posto,0.0,0
False,,[18],285213,['SA'],ar,الدنيا وردة بيضاء,,0.8083,/l0t0yLFGhBsQoyK9MHH1Umwu5zl.jpg,1990-02-26,الدنيا وردة بيضاء,0.0,0
False,,[],116239,['JP'],ja,左のオクロック!!,,0.7722,/1oM5mBNUDUnUsDFoMOw0qhS1Wid.jpg,1990-02-05,左のオクロック!!,0.0,0
False,/7n6zczOIhi3dDFjeRcltZ85CBxf.jpg,"[35, 10751]",135177,['GB'],en,The Ronn Lucas Show,,0.6974,/22NUfr0MgyOfJwyMcgvgI2lylrK.jpg,1990-02-07,The Ronn Lucas Show,0.0,0
False,/mWcPmdCMo5L54PP3clEEafMiEpc.jpg,[35],37626,['GB'],en,Ben Elton: The Man from Auntie,,0.6545000000000001,/hg8SrCixfGgRuZVP760czzlGO7d.jpg,1990-02-15,Ben Elton: The Man from Auntie,0.0,1
False,,"[10765, 10751, 18]",302198,['GB'],en,Troublemakers,,0.5775,,1990-02-14,Troublemakers,0.0,0
False,/4poX1p0dJoasXUwAUXYEN8b29nS.jpg,[],292442,['CN'],zh,米菲兔,,0.3906,/asWMXvij2IuMY2o5qByZElnBEy7.jpg,1990-02-20,米菲兔,0.0,0
False,,[99],11730,[],en,Tracks Ahead,,0.3629,/nNU5Fr7NOKI6MtKXG45O9tlPIQP.jpg,1990-02-25,Tracks Ahead,0.0,0
False,/6fUWz5eWpC10gF7dBDSak4b9HRD.jpg,"[10767, 10751]",307048,['ES'],es,En Jaque,,0.3352,/n4Vlk2HzhgVkZMoCGFJKVlBIBlK.jpg,1990-02-01,En Jaque,0.0,0
False,/b8Rd2KJr4QI447alwoc1jS4jtmK.jpg,[18],238232,['FI'],fi,Lottovoittajien maa,,0.2422,,1990-02-28,Lottovoittajien maa,0.0,0
False,,[],109513,[],zh,寸草心 Rintihan Si Ibu,,0.19490000000000002,/2RuzXpRJ9fJJX5WBCLHKbaK0ucA.jpg,1990-02-01,寸草心 Rintihan Si Ibu,0.0,0
False,,[],13313,['GB'],en,Dizzy Heights,,0.149,,1990-02-15,Dizzy Heights,0.0,0
False,,[],238155,['US'],en,Schuif Af,,0.0071,,1990-02-09,Schuif Af,0.0,0
False,,[],309070,['CN'],zh,天涯情,,0.0,/hgaJE702pnPkbvFwz0k1bLZpHpO.jpg,1990-02-14,天涯情,0.0,0
False,/5p2HPDR9Pa2geE02vXD3ClDL34A.jpg,[],256824,['BH'],ar,بن عقل,,0.0,/1P7uZnnFIomrsEXEOXOWS4zWqRb.jpg,1990-02-27,بن عقل,0.0,0
False,/7eu3II3ZVLIbgh873Z1q1R171lm.jpg,[],255764,['SA'],ar,برنامج: ذكريات وحكايات,,0.0,/yB1491GYTUJTLmzbZ5cBeRnBZAS.jpg,1990-02-23,برنامج: ذكريات وحكايات,0.0,0
False,,[],245245,['IL'],he,לילה טוב שלומפי,,0.0,/xzwFeJaQCRB6sA6pIMx8ShkXnrH.jpg,1990-02-07,לילה טוב שלומפי,0.0,0
False,/iJQovBkECbLvgBEDtOxKFarxJ9b.jpg,"[10765, 10759, 10762]",3124,['JP'],ja,地球戦隊ファイブマン,,7.6143,/veKqk3e8YHozqxZeW8NXgDc5fir.jpg,1990-03-02,地球戦隊ファイブマン,7.8,6
False,/g930PZoWvV2gJYdnHfMUrNG710R.jpg,"[18, 35, 10751]",228693,['HK'],cn,茶煲世家,,5.7332,/vVFow6gj36mxvp4GSMW2b2rwFLh.jpg,1990-03-05,茶煲世家,0.0,0
False,/cNuD5sRDw7lsv0NLroHzfQdRli7.jpg,"[10765, 18]",13990,['GB'],en,Jupiter Moon,,5.6123,/7i7Ej24fX8bECaJA4SILdnvLTZ6.jpg,1990-03-27,Jupiter Moon,5.2,4
False,/7dUeJ7IUeLxJYuZX3CChe9a4kUS.jpg,[18],25072,['US'],en,Equal Justice,,5.1936,/ndgUeNDXkLJNS1ZSZgj7lkhzd0i.jpg,1990-03-27,Equal Justice,6.3,3
False,/1RpLbrN6NN0ksmp2cAqmaoqZwvP.jpg,"[10766, 18]",7258,['BR'],pt,Pantanal,,4.2178,/yxBYVTjGLKlPMe2rf3doNvQTkTi.jpg,1990-03-27,Pantanal,5.75,8
False,/oi5cQT6CzcX79h1DIebuidJBMSx.jpg,"[10766, 18]",283048,['BR'],pt,Gente Fina,,3.352,/kB1YLzx4BusIl0HVAblmfx4RAIh.jpg,1990-03-12,Gente Fina,0.0,0
False,,[18],8108,['US'],en,The Outsiders,,3.3098,/gqNv2gPzZplpQ62tnh48btOWKz5.jpg,1990-03-25,The Outsiders,7.5,8
False,,[],37855,['GB'],en,TECX,,2.9346,,1990-03-22,TECX,6.0,1
False,,[35],11617,['US'],en,Carol & Company,,2.7338,,1990-03-31,Carol & Company,6.0,1
False,/cLJFrwpShonsad1ynyXCVyidvRT.jpg,[],80248,['HK'],cn,優皮幹探,,2.6186,/radcx3nuDa1I50olRdO2pDGtKny.jpg,1990-03-05,優皮幹探,0.0,0
False,/epSwv8waFbMxFIwt6fAzCPGlTcx.jpg,"[10764, 80, 10763, 99]",17113,['BR'],pt,Linha Direta,"Programa de investigación que une una estructura narrativa combinando presentación, reportaje, entrevistas y simulaciones de casos que se ha destacado en la sociedad brasileña.",2.547,/7FcRnh2wVrFdRoWFDf2P64UgfbR.jpg,1990-03-29,Linha Direta,8.0,5
False,,[],23038,['GB'],en,Plunder,,2.4554,,1990-03-05,Plunder,0.0,0
False,/fVtqEG3y3r4LKyuEvCFpu6OXpe1.jpg,[35],41223,['IT'],it,College,,2.2656,/qLNq5ZOJydMdtBKGTbonYJzKf4O.jpg,1990-03-06,College,4.1,6
False,/bh4DcBGI1CZz3gsFUAvco9S2thS.jpg,[],282494,['TW'],zh,新西游记,,2.2187,/okkkjEgQmFMet2Er5jkvi1pmD68.jpg,1990-03-26,新西游记,0.0,0
False,,[],24753,['NL'],en,"12 steden, 13 ongelukken",,2.048,,1990-03-25,"12 steden, 13 ongelukken",6.0,2
False,/smKlv8HHIjUwO4pUoMMLJxDXdg3.jpg,[],155523,['FR'],fr,La Télé des Inconnus : L'essentiel,,2.0311,/li09zqhP7SbynZNzRkKEfdnxIqJ.jpg,1990-03-19,La Télé des Inconnus : L'essentiel,9.0,1
False,/3XdvDzwOOvr4ymqTBO4J53hXIAi.jpg,"[10751, 35, 18]",223942,['EG'],ar,مذكرات زوج,,2.0295,/mi2xAXs7vYguf4iVdWz415Mctjf.jpg,1990-03-27,مذكرات زوج,8.0,1
False,/hPrelM0rXhDddEscOLmXi3gIqPW.jpg,[35],17227,['US'],en,Sydney,,2.0158,/orfymKQwdOWfV9cLFg8gzg0dcFI.jpg,1990-03-12,Sydney,7.0,4
False,/xvEvMUp0aj2ZIPYJCg4YcjXeO6q.jpg,[],216392,['EG'],ar,الوسية,,1.9519000000000002,/le62Mvb6CGTK29Ha68Ov3956Mwv.jpg,1990-03-27,الوسية,7.0,1
False,/3lAOkHnQh90Ecuk7Pf1yEvVlH4f.jpg,[],252754,['EG'],ar,شارع المواردي,,1.9287,/kjAAZvKYBXSNzlrEP10SoLtPns5.jpg,1990-03-27,شارع المواردي,8.0,1
False,/7EpywBSkNDXVyaKyNjuZfxsBZzS.jpg,"[16, 10762, 10751]",35582,"['GB', 'US']",en,What-a-Mess,,1.8949,/17IS6X5LSTyKhLxYGie3k5cGhzE.jpg,1990-03-26,What-a-Mess,0.0,0
False,/xYIUo89mc82tIDLtUz5IVAyEPAf.jpg,"[18, 10766]",16877,['VE'],es,Pasionaria,,1.874,/iT1qFeshqzTMS2XpErhNgEmXhXJ.jpg,1990-03-01,Pasionaria,0.0,0
False,,[10766],14223,['US'],en,Tribes,,1.8552,,1990-03-05,Tribes,5.0,1
False,,[18],295191,['SU'],ru,"Женщины, которым повезло",,1.7718,/2jpWZDOIfaP2gaKD0NhOFjRrUCC.jpg,1990-03-06,"Женщины, которым повезло",8.0,1
False,,[],201687,['KR'],ko,겨울나그네,,1.7196,/cc4vJAetbax7B1MdSLjyUB81CWr.jpg,1990-03-28,겨울나그네,3.6,5
False,/qJ8EaBKVzzAaPWq1BhP5i9aRzWe.jpg,[18],15189,['GB'],en,Chancer,,1.6127,/cosXE47SaDdgAWOUJY7aEATTfxD.jpg,1990-03-06,Chancer,6.2,9
False,,[35],21499,['US'],en,Bagdad Cafe,,1.5832000000000002,/pYB2Oti1NlMUJL4Lgry5H3Vqrrh.jpg,1990-03-30,Bagdad Cafe,5.0,4
False,/mnAK5YAKMZobUGSu6fktfQsm13C.jpg,[],108175,['CN'],zh,十六岁的花季,,1.5747,/upz9ZOTM9qzHD4KSqnan0kRIRDv.jpg,1990-03-06,十六岁的花季,7.0,2
False,,[35],22324,['US'],en,His & Hers,,1.5431,,1990-03-05,His & Hers,6.0,1
False,/gdgFNpULezr6D12uO06M8Dxjnep.jpg,"[16, 18, 10765]",44608,['JP'],ja,暗黒神伝承 武神,,1.4616,/c4vVb9w5nQZVR11jUJvDCk0eIDA.jpg,1990-03-23,暗黒神伝承 武神,4.0,5
False,/65GEZ9gxPrS7xO8gSEF60q2OdCF.jpg,[],83077,['FR'],fr,Histoire(s) de la télévision,,1.4566,/deBPBHlEB6k54FcsnbyFn0IOyxU.jpg,1990-03-12,Histoire(s) de la télévision,8.0,3
False,/p08bOw6ZPWvcUOSTRCSrhKxSAKb.jpg,"[35, 10751, 18]",104031,['EG'],ar,عائلة الأستاذ شلش,,1.4534,/bX2a9eOzP1EqDSW2boj0UULn8qc.jpg,1990-03-27,عائلة الأستاذ شلش,8.0,2
False,/6zQetw0Hp7U2CTaZMcDngaTgcfO.jpg,[18],47439,"['FR', 'DE', 'IT', 'US']",en,The Phantom of the Opera,"Adaptación de la popular novela de Leroux en la versión musical de Arthur Kopit (1982). Narra el apasionado amor de un hombre desfigurado, que vive en los sótanos de un gran teatro, por una hermosa cantante de la compañía. En sus papeles principales: Burt Lancaster como Gerard Carriere, el mánager del teatro despedido por sus nuevos dueños, Teri Polo como Christine y Charles Dance como el fantasma.",1.3662,/vetL3hfjnDfwPmOCtU9FWuOe0ju.jpg,1990-03-18,El fantasma de la ópera,7.3,43
False,,"[18, 35]",201170,['KW'],ar,العائلة,,1.3428,/15RTzLVmo505gzYv5ILHX7miZxK.jpg,1990-03-27,العائلة,10.0,1
False,,[18],235074,['TW'],zh,啞妻,,1.2328000000000001,/lwtEFtKeYVg4fVTEMQKZ6pFxNdW.jpg,1990-03-15,啞妻,0.0,0
False,,[],24395,['US'],en,American Music Shop,,1.2257,,1990-03-31,American Music Shop,0.0,0
False,/e3LoWm04FOS2JmuRwppKugDbdq6.jpg,[35],74786,['FR'],fr,La Télé des Inconnus,,1.2222,/5eLOnBfhYWX6pCjleG3jlyTfELX.jpg,1990-03-19,La Télé des Inconnus,8.5,4
False,,[18],1114,['US'],en,H.E.L.P.,,1.1658,/2usVzUmjd9UlUwFimFXsTcHDtIO.jpg,1990-03-03,H.E.L.P.,6.0,1
